	time	title	summary	link	source
10	1488300321	tibetan soccer players denied us visas for texas tournament	us embassy officials in delhi told number players they dont have strong reasons to go to dallas raising questions about trumps policy toward the contested players of a tibetan soccer team have been refused us visas as guests of a texas tournament raising questions about what policy donald trump will take toward the contested team tibet soccer had planned to take part in this springs dallas cup tournament for young players and was invited by organizers to stay with local players in the tradition of several previous diversity programs including a catholic protestant team from ireland and a muslim jewish team from israel continue reading	https://www.theguardian.com/us-news/2017/feb/28/tibet-womens-soccer-visas-denied	GuardianUS
11	1488291447	donald trump accuses of orchestrating protests against him	in interview with fox president says without evidence his predecessor is behind demonstrations over travel ban and national security trump has accused former president and his people of organizing the demonstrations that have roiled city streets airports and town halls during the first weeks of his presidency related dispute erupts over investigation into alleged trump russia contacts continue reading	https://www.theguardian.com/us-news/2017/feb/28/donald-trump-accuses-barack-obama-orchestrating-protests-leaks	GuardianUS
12	1488289097	donald trumps first number days as president daily updates	follow daily updates on the number president of the united states as we track trump one day at a time continue reading	https://www.theguardian.com/us-news/ng-interactive/2017/jan/20/donald-trump-first-100-days-president-daily-updates	GuardianUS
13	1488293354	us growth and trade data disappoint but trump promises revved up economy as it happened	trump we have to spend more on will come from a revved up of us rate rise in march inspectors return to monitor rail owner go ahead sees rail profits plunge shares slip after economy grows by number in number number ahead of the much anticipated address to the us congress by president trump later and following slightly disappointing trade and figures wall street has slipped back from its record the dow jones industrial average closes at a new record high it will equal its best ever winning streak of number days but in early trading the dow is down number points or number while the s p number opened down number and the composite number number here is our story on the pension scheme from graham sir philip green has agreed to pay up to pound number into the pension scheme as part of a cash settlement with the pensions collapsed into administration last april leading to the loss of number jobs and leaving a pound number pension deficit related philip green agrees to pay pound number into pension fund continue reading	https://www.theguardian.com/business/live/2017/feb/28/markets-await-us-growth-and-trade-data-as-trump-boom-continues-business-live	GuardianUS
14	1488136342	the united states postal service isnt in decline far from it letter from rolando	a recent article number february made the interesting proposal that the united states postal service help distribute food to americas hungry but in the initial version the author described the postal service as in decline in fact the evidence suggests the delivers to number homes from coast to coast six and now increasingly seven days a week as deals such as the one with amazon are signed daily an average of number new household business or organisation addresses are added to the postal delivery network continue reading	https://www.theguardian.com/business/2017/feb/26/the-united-states-postal-service-isnt-in-decline-far-from-it	GuardianUS
15	1488042216	warren oracle of omaha criticises wall street and praises immigrants	billionaire releases annual letter to berkshire of talented and ambitious immigrants sits at odds with billionaire warren whose stock picks have turned berkshire into one of the most successful conglomerates in the world criticised wall street on saturday saying investors should stick with low cost index funds related eight men own more than number billion people do our economics is broken mark continue reading	https://www.theguardian.com/business/2017/feb/25/warren-buffett-berkshire-hathaway-wall-street-apple-annual-letter	GuardianUS
16	1487947363	world gets thirst for british gin as exports hit record of nearly pound number	foreign sales of spirit outperform those of british beef with the us the biggest overseas of british gin surged to record levels last year reaching nearly pound number from show exports of the juniper based spirit rose by number to pound number outperforming exports of british beef and soft drinks continue reading	https://www.theguardian.com/business/2017/feb/24/british-gin-exports-us	GuardianUS
17	1487924241	education publisher reports biggest loss in its history	pre tax losses soar to pound number as group planning to sell its penguin random house stake is hit by slump in us textbook has reported a pre tax loss of pound number for number the biggest in its history after a slump at its us education worlds largest education publisher which in january saw almost pound number wiped from its stock market value after issuing its fifth profit warning in two years reported the record loss after taking a pound number non cash charge for impairment of goodwill reflecting trading pressures in its north american businesses continue reading	https://www.theguardian.com/business/2017/feb/24/education-publisher-pearson-loss-us-penguin-random-house	GuardianUS
18	1487697122	city watchdog investigating over potential financial crime bank reveals	evidence uncovered last year triggered action as bank announces a number decrease in city regulator is investigating over potential breaches of money laundering rules after concerns raised last year by the anti crime monitor installed in biggest bank did not disclose the specific concerns raised by the american lawyer michael who was appointed as the monitor five years ago he is reported to have raised concerns about clients with links to terrorism including isis continue reading	https://www.theguardian.com/business/2017/feb/21/hsbc-cuts-pay-of-senior-executives-after-failing-to-combat-financial	GuardianUS
19	1487618100	how foiled kraft pound number takeover bid	fierce resistance and no appetite for any offer warning forced key investors warren and into retreat insiders forced kraft to abandon its pound number bid for the company after the anglo dutch maker of marmite and flora said it would use every tool at its disposal to fend off a deal the us consumer goods firm behind philadelphia and withdrew its offer amicably on sunday evening just number hours after admitting interest in its much larger rival continue reading	https://www.theguardian.com/business/2017/feb/20/how-unilever-foiled-kraft-heinzs-115m-takeover-bid-warren-buffett	GuardianUS
20	1488320280	policy details and tone will be key in trump speech to congress	washington after a turbulent start to his presidency donald trump goes before the us congress on tuesday night to give a speech that will be closely watched for details of his plans for the economy and whether he can strike a more conciliatory tone	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/x4F4GqsdNs4/us-usa-trump-idUSKBN167174	ReutersUS
21	1488325800	fbi investigating shootings of indian men in kansas as hate crime	kansas city kan the deadly shooting of an indian engineer and wounding of his co worker last wednesday at a bar in kansas is being investigated as a hate crime the federal bureau of investigation said on tuesday	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/aVsGE3uIl04/us-kansas-india-idUSKBN1672IQ	ReutersUS
22	1488321646	republicans lack agreement on ahead of trump speech	washington the white house and congress lacked agreement on a plan to repeal and replace on tuesday amid signs of growing republican division on the issue as president donald trump prepared to address lawmakers about his number agenda	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/9qzE9jsaLAM/us-usa-obamacare-house-idUSKBN1671UW	ReutersUS
23	1488327046	risks talent exodus amid morale slump trump fears	washington the national security agency risks a brain drain of hackers and spies due to a tumultuous reorganization and worries about the acrimonious relationship between the intelligence community and president donald trump according to current and former officials and industry sources	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/Rs5rMSma8h0/us-usa-cyber-nsa-idUSKBN1672ML	ReutersUS
24	1488327407	new trump travel order will aim to short circuit legal challenges	in formulating a new executive order limiting travel to the united states president donald trump has promised to make the directive harder to fight successfully in court than the one he issued in january	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/-iVjODDWY6Y/us-usa-immigration-legal-idUSKBN1682SE	ReutersUS
25	1488321393	hits marching band in alabama mardi gras parade number injured	an driven by a number year old man plowed into a mardi gras parade crowd in alabama on tuesday injuring a dozen members of a high school marching band but there was no sign the incident was intentional city and police officials said	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/JmBnC3IX_nU/us-alabama-crash-idUSKBN16725S	ReutersUS
26	1488325990	has spent number billion on us buybacks court document	washington volkswagen ag has paid number billion to repurchase nearly number us diesel vehicles through number in the wake of its emissions scandal a court document made public on tuesday shows	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/iCnYxrO11SI/us-volkswagen-emissions-idUSKBN1672RV	ReutersUS
27	1488328391	trump orders review of waterway regulation	washington us president donald trump signed an order on tuesday directing environmental regulators to review an era rule that expanded the number of federally protected waterways as the president targets regulations that conservatives consider government overreach	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/9ekaQroYeW4/us-usa-water-idUSKBN16712K	ReutersUS
28	1488320281	trump plan to slash state foreign aid spending has foes in congress	washington us president donald trumps proposal to slash funding for the state department and foreign aid faces stiff opposition in congress which must pass any spending plan not just from democrats but also from many of his fellow republicans	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/0NE9Q79xFIM/us-usa-trump-congress-idUSKBN1672GI	ReutersUS
29	1488326604	puerto fiscal turnaround plan will save number billion annually governor says	puerto governor on tuesday said his fiscal turnaround plan for the us territory will create number billion a year in savings including cutting number million a year in spending on public healthcare	http://feeds.reuters.com/~r/Reuters/domesticNews/~3/hKpQrlfO228/us-puertorico-debt-fiscalplan-idUSKBN1672SA	ReutersUS
30	1488294368	muslims unite to help fix vandalized jewish cemeteries	once again dozens of jewish headstones have been vandalized stoking fears of heightened anti semitism and once again members of the muslim community are rallying to help	http://rss.cnn.com/~r/rss/cnn_us/~3/MyR0yO_Zyz4/index.html	CNNUS
31	1484255305	the fascinating if unreliable history of hate crime tracking	according to the federal bureau of investigation a crime becomes a hate crime when theres an added element of bias for example a murder is labeled a hate crime if the victim was killed because he was gay or black or muslim	http://rss.cnn.com/~r/rss/cnn_us/~3/IpjwegJEOb8/index.html	CNNUS
32	1487255781	hate groups spiked in number	across the country flyers are showing up on college campuses	http://rss.cnn.com/~r/rss/cnn_us/~3/dWtwB3Eh_p4/index.html	CNNUS
33	1488262043	muhammad son says he was detained at airport because hes muslim	the son of legendary boxer muhammad said he was detained by immigration officials at ft lauderdale hollywood international airport because hes a muslim	http://rss.cnn.com/~r/rss/cnn_us/~3/GE7JvOOP2Lw/index.html	CNNUS
34	1488209393	becomes first muslim actor to win an oscar	of all the memorable moments at the oscars sunday night win for best supporting actor marked an especially poignant triumph	http://rss.cnn.com/~r/rss/cnn_us/~3/A6X__0Jo4HA/index.html	CNNUS
35	1488037615	breaks with trump on islam	national security adviser hr holds a different view than president trump regarding the use of the phrase radical islamic terrorism athena jones reports	http://rss.cnn.com/~r/rss/cnn_us/~3/IPG_-A1pTBI/nsa-mcmaster-trump-radical-islamic-terrorism-jones-nr.cnn	CNNUS
36	1488317390	georgia couple gets prison for racial slurs threats at birthday party	a georgia couple who rode with a confederate flag waving group that made armed threats against african americans at a birthday party were sentenced to prison monday	http://rss.cnn.com/~r/rss/cnn_us/~3/06KJQ7tO130/index.html	CNNUS
37	1488302417	get out of my country indians say they still love america	get out of my country	http://rss.cnn.com/~r/rss/cnn_us/~3/o-Qu7uEAJ7A/index.html	CNNUS
38	1488302853	target has terrible holiday and warns of awful number	tar jay is no longer in style target missed the bullseye badly during the holidays reporting earnings that were below forecasts	http://rss.cnn.com/~r/rss/cnn_us/~3/0_HaegFH6ro/index.html	CNNUS
39	1488298593	colon cancer rates on the rise for americans under number	colon and rectal cancer rates are rising sharply for americans under number according to a study published today	http://rss.cnn.com/~r/rss/cnn_us/~3/kDPaE_kbo8Y/index.html	CNNUS
40	1488160005	hed risk everything to protect undocumented families	a hammer pounds away in the living room of a middle class home a sanding machine smoothes the grain of the wood floor in the dining room	http://rss.cnn.com/~r/rss/cnn_us/~3/f5zK8m9y5ps/index.html	CNNUS
41	1488277257	biggest loser host bob harper feeling better after heart attack	bob harper personal trainer and host of the show the biggest loser shared on that he had a heart attack two weeks ago	http://rss.cnn.com/~r/rss/cnn_us/~3/aFlAOuCbAAk/index.html	CNNUS
42	1488279462	small plane crashes into homes in california	a small plane crashed into two homes monday in riverside california authorities said	http://rss.cnn.com/~r/rss/cnn_us/~3/ThXNMCSJj_U/index.html	CNNUS
43	1488185644	mardi gras crash suspects blood alcohol level nearly number legal limit	breaking update published at number number pm et	http://rss.cnn.com/~r/rss/cnn_us/~3/IQWSFlqW_v4/index.html	CNNUS
44	1488235509	pediatricians warn about dangers of kids using marijuana	my kids are in elementary school a little young for the weed talk but i wonder whether the fact that recreational pot use is now legal in a number of states will complicate things once we start having those conversations	http://rss.cnn.com/~r/rss/cnn_us/~3/kAHljGn46TY/index.html	CNNUS
45	1488315163	moonlight wins at oscars after huge blunder	director barry said he was speechless after his movie moonlight was announced as the winner of best picture on sunday night following an unprecedented moment in oscars history and he wasnt the only one	http://rss.cnn.com/~r/rss/cnn_us/~3/uSvvM_yz57I/index.html	CNNUS
46	1488207446	oscars number looks from the red carpet	see photos from the red carpet at the number academy awards	http://rss.cnn.com/~r/rss/cnn_us/~3/MW4NDG4BzqM/index.html	CNNUS
47	1488299888	this may be the biggest day of trumps presidency so far	donald trump needs to make a sale	http://rss.cnn.com/~r/rss/cnn_us/~3/aduNrFGG5YA/index.html	CNNUS
48	1488326400	bumps and bruises reported after tornado hits nursing home in illinois	a tornado hit a nursing home southwest of chicago on tuesday causing bumps and bruises but no serious injuries as a spring like storm churned across the midwest and posed a risk of more bad weather for number million people	http://feeds.foxnews.com/~r/foxnews/national/~3/RCRmV7sPoPU/bumps-and-bruises-reported-after-tornado-hits-nursing-home-in-illinois.html	FOXUS
49	1488324000	child dies after being left in hot car in florida for more than number hours	the toddler left alone in a car at a shopping center on road in brandon tuesday has died according to the county sheriffs office	http://feeds.foxnews.com/~r/foxnews/national/~3/Pv8cgBDLgjk/child-dies-after-being-left-in-hot-car-in-florida-for-more-than-5-hours.html	FOXUS
50	1488323400	post on va treatment of patients causes uproar	a former marine and his wife say the scene inside a veterans administration hospital in durham north carolina was so shocking that they felt compelled to take pictures and post them to	http://feeds.foxnews.com/~r/foxnews/national/~3/xf2AOGXOK_Q/facebook-post-on-va-treatment-patients-causes-uproar.html	FOXUS
51	1488321900	high school cancels senior auction over claims of racial insensitivity	an online petition started by a john f kennedy high school student compared the schools annual senior auction to slavery	http://feeds.foxnews.com/~r/foxnews/national/~3/KD6T7Fa-bdI/high-school-cancels-senior-auction-over-claims-racial-insensitivity.html	FOXUS
52	1488321180	plans to open more homeless shelters use hotels less	new york city would increase its number of homeless shelters but seek to stop putting up homeless people in hotels and private apartments under a plan unveiled tuesday by the mayor	http://feeds.foxnews.com/~r/foxnews/national/~3/knbRB9yXHzg/nyc-plans-to-open-more-homeless-shelters-use-hotels-less.html	FOXUS
53	1488321000	fbi investigating kansas bar shooting as possible hate crime	the mother of an indian engineer who was killed in an apparently racially motivated shooting in an american bar said she asked her son to come back to india if he felt threatened in the united states but he said he was not in any danger	http://feeds.foxnews.com/~r/foxnews/national/~3/zRmJ8t8UkgE/fbi-investigating-kansas-bar-shooting-as-possible-hate-crime.html	FOXUS
54	1488320400	couple arrested at border trying to smuggle number in cash to mexico	border patrol officers announced tuesday they arrested two adults caught trying to smuggle number in cold hard cash from texas to mexico	http://feeds.foxnews.com/~r/foxnews/national/~3/C9jBxh2EgzM/couple-arrested-at-border-trying-to-smuggle-140g-in-cash-to-mexico.html	FOXUS
55	1488319200	two houston police officers shot one critical	a shooting in houston wounded two police officers tuesday one critically and forced officials to lock down a neighborhood for hours as they hunted for a suspect	http://feeds.foxnews.com/~r/foxnews/national/~3/Tz5BxYDte44/two-houston-police-officers-shot-one-critical.html	FOXUS
56	1488319200	tattoo artist covers up racist gang symbols for free	everyone deserves a second former gang members	http://feeds.foxnews.com/~r/foxnews/national/~3/D3jrKOr4wx8/tattoo-artist-covers-up-racist-gang-symbols-for-free.html	FOXUS
57	1488319200	federal offices in st thomas firebombed suspect in custody	the attack occurred at around number number am tuesday in the offices located in the shopping center	http://feeds.foxnews.com/~r/foxnews/national/~3/Ww6Z32FP9qs/federal-offices-in-st-thomas-firebombed-suspect-in-custody.html	FOXUS
58	1488318300	federal judge forced labor class action suit by immigrants against private prison company	a federal judge based in denver has approved a class action lawsuit by former and current immigrant detainees against one of the largest private prison management companies in the united states	http://feeds.foxnews.com/~r/foxnews/national/~3/BgSW1wol_70/federal-judge-oks-forced-labor-class-action-suit-by-immigrants-against-private-prison-company.html	FOXUS
59	1488317220	ghost appears to teens	a number year olds appears to have caught more than just her face	http://feeds.foxnews.com/~r/foxnews/national/~3/BD5uXWLCr1M/ghost-appears-to-photobomb-teens-selfie.html	FOXUS
60	1488316800	glitter ash wednesday churches show support	several churches throughout the chicago area are planning to show their support for the community by providing ashes mixed with glitter on ash wednesday	http://feeds.foxnews.com/~r/foxnews/national/~3/AIiFm4oD3JE/glitter-ash-wednesday-churches-show-lgbtq-support.html	FOXUS
61	1488316260	number men shot in standoff with cleveland swat team police say	police say cleveland swat officers shot two men during a gunfight after a six hour standoff and both are in surgery	http://feeds.foxnews.com/~r/foxnews/national/~3/8lBoiFgYnCQ/2-men-shot-in-standoff-with-cleveland-swat-team-police-say.html	FOXUS
62	1488315600	plows into alabama mardi gras parade crowd high school band members hurt	a group of revelers were mowed down by an out of control vehicle at a mardi gras parade for the second time in a week with tuesdays incident involving a dozen injured high school band members at an alabama event	http://feeds.foxnews.com/~r/foxnews/national/~3/PAt7oJhCM7A/suv-plows-into-alabama-mardi-gras-parade-crowd-high-school-band-members-hurt.html	FOXUS
63	1488313320	florida deputy shot suspect killed in officer involved shooting	an orange county deputy was shot on tuesday near an apartment complex in according to authorities the deputy was shot near the savannah at park central apartment complex at number number pm the orange county sheriffs office tweeted the officer was in stable condition	http://feeds.foxnews.com/~r/foxnews/national/~3/E7Y6ni6kSkc/florida-deputy-shot-suspect-killed-in-officer-involved-shooting.html	FOXUS
64	1488312180	former mayor dead after plane crashes into massachusetts building	the pilot of a small plane was killed when it crashed into a building in tuesday afternoon according to mayor stephen	http://feeds.foxnews.com/~r/foxnews/national/~3/2owKmzcuS0g/former-mayor-dead-after-plane-crashes-into-massachusetts-building.html	FOXUS
65	1488311640	north carolina woman says dog saved family from mobile home fire	a woman says her dog saved her life after alerting them to a fire that had broken out in their mobile home early tuesday morning in	http://feeds.foxnews.com/~r/foxnews/national/~3/Ns3kX6Gp1kc/north-carolina-woman-says-dog-saved-family-from-mobile-home-fire.html	FOXUS
66	1488308400	new orleans goes all out for mardi gras	mardi gras celebrations are coming to a close tuesday as the costumes beads and makeup are at their peak in new orleans	http://feeds.foxnews.com/~r/foxnews/national/~3/OSJpv6ODDFk/new-orleans-goes-all-out-for-mardi-gras.html	FOXUS
67	1488306480	cop tackles bat wielding man who was threatening police	a new video released by california police shows a man getting tackled by an officer after he repeatedly struck the police department windows with an aluminum baseball bat	http://feeds.foxnews.com/~r/foxnews/national/~3/59-2RVpCshU/cop-tackles-bat-wielding-man-who-was-threatening-police.html	FOXUS
68	1488316998	white house officials suggest openness to immigration reform	top white house officials told media outlets on tuesday that theyre open to a compromise deal on immigration	http://feedproxy.google.com/~r/breitbart/~3/VnsclkRA2dE/	Breitbart
69	1488315965	report paul receives steve support to salvage border tax plan	speaker of the house paul has won the support of president donald trumps senior adviser steve in his attempt to pass his border adjustment tax plan according to a report from trumps top strategist once described as the enemy but now the former chief is the speakers best chance to win approval for his border adjusted tax which republicans currently say has almost no hope of clearing the senate in a handful of white house meetings found that was perhaps the most enthusiastic backer of the border adjustment plan according to a senior administration official and a person familiar with the sessions a vigorous endorsement from donald trump could help save the border adjustment plan which is running into strong opposition from the energy industry and retailers the retailers took the unusual step of advertising campaign on the tax issue aimed at viewers of fox fox and friends and saturday night live tv programs trump is known to watch has also spoken positively of since the election telling on number were different kinds of conservatives that we can safely say i think but were serving a purpose which	http://feedproxy.google.com/~r/breitbart/~3/bEV0DnjWXwg/	Breitbart
70	1488309207	sessions and department of justification	emily writes in the new york times on the shared vision of white house chief strategist steve and attorney general jeff sessions in the proper law enforcement role of the justice department	http://feedproxy.google.com/~r/breitbart/~3/NN3i-WdqEFU/	Breitbart
71	1488316447	ag sessions directs to increase prosecutions of gun law violations	attorney general jeff sessions directed the department of justice on monday to increase prosecutions of gun law violations so that suspects know they will pay a price for using guns in crime	http://feedproxy.google.com/~r/breitbart/~3/fd696Jc2-u8/	Breitbart
72	1488322898	report trump signs repeal of social security gun ban	on a day when legislation benefiting women and black colleges and universities was signed with much pomp and circumstance president trump quietly followed through on his pledge to defend the second amendment by signing the repeal of social security gun ban	http://feedproxy.google.com/~r/breitbart/~3/4FFhtxBOltI/	Breitbart
73	1488315202	after public shaming company disavows comments by woman who told white house staffer to die slowly painfully	medical company disavowed one of their employees comments after they were called out by white house director of social media dan on for wishing him a slow and painful death	http://feedproxy.google.com/~r/breitbart/~3/C_V1qu-9UkE/	Breitbart
74	1488314956	trumps state dept budget cuts probably cant pass senate	tuesday on capitol hill senate majority leader mitch r ky said president donald trumps proposed budget cuts to state department funding not pass in the senate when asked if the senate could approve the budget that slashes state park funding said probably not when we get to funding the government obviously will be done on a bipartisan basis it could be an opportunity for our democratic friends to participate they have chosen to not so far and i for one just speaking for myself i think the diplomatic portion of the federal budget is very important and you get results a lot cheaper frequently than you do on the defense side so speaking for myself im not in favor of reducing what we call the number account to that extent but we will sort all that out in the course of deciding how much were going to spend and how were going to spend it h t the hill follow pam key on twitter	http://feedproxy.google.com/~r/breitbart/~3/LVUWnHXBCbQ/	Breitbart
75	1488323249	pastor and wife arrested for children in normalized cuba	a pastor and his wife have been arrested in cuba for their children according to mike director of global outreach for the home school legal defense association a us based organization that has offered legal assistance to families since number	http://feedproxy.google.com/~r/breitbart/~3/wWPOvbt4LC8/	Breitbart
76	1488320904	downed amazon web servers cause chaos across internet	a number of became unavailable tuesday after amazons hosting service went down unexpectedly	http://feedproxy.google.com/~r/breitbart/~3/90eN4krlo9s/	Breitbart
77	1488307491	report online dating lowers peoples standards	using online dating services can lead to the lowering of the users standards according to a recent university report	http://feedproxy.google.com/~r/breitbart/~3/hrjQCaKd6Q4/	Breitbart
78	1488296639	fbi texan tried to take kidnapped child to iraq via mexico	mexico city mexico a texas man with relatives in iraq has been arrested in connection with the parental kidnapping of his child the man had managed to take the child to mexico city where he had been trying to get an iraqi passport	http://feedproxy.google.com/~r/breitbart/~3/Tnh9Jj0FE0E/	Breitbart
79	1488316147	migrant apprehensions at southern border up number percent	the total apprehensions of migrants along the us mexico border increased number percent over the previous years numbers a new report from us customs and border protection revealed	http://feedproxy.google.com/~r/breitbart/~3/LsZELZLeLEk/	Breitbart
80	1488315156	john legend hopefully trump will be gone within the next four years	singer john legend ripped president donald trump in a feature for fault magazines latest issue	http://feedproxy.google.com/~r/breitbart/~3/o1YF4aRofEo/	Breitbart
81	1488314568	joy i love george bush now	on tuesdays broadcast of the view co host joy reacted to former president george w criticisms of president trump by saying that i love george bush now said the thing about this is that donald has now done something i thought he would never do i like him i like the fact that george bush i like george bush now is what im trying to say im having trouble saying it she added i was after this guy for eight years and now he has done something hes made me like george bush i might even buy one of his paintings i love george bush now h t follow on twitter	http://feedproxy.google.com/~r/breitbart/~3/fJRPM9pNRR4/	Breitbart
82	1488314699	two houston police officers shot manhunt underway	two houston police department officers were hospitalized tuesday after a suspected burglar reportedly shot each of them multiple times	http://feedproxy.google.com/~r/breitbart/~3/He0nKbnDWo4/	Breitbart
83	1488310170	chairman signals no interference in at t time warner deal	new york ap at ts number billion purchase of time warner may be getting an easier path to approval after the chief telecommunications regulator says it isnt likely to review the deal	http://feedproxy.google.com/~r/breitbart/~3/HhWm8NcNrRg/	Breitbart
84	1488314486	majorities of americans want bathrooms linked to biological sex not gender identity	majorities of americans support the traditional concept of biological men using mens and biological women using says a newly released poll from crux marist	http://feedproxy.google.com/~r/breitbart/~3/5WfkpMUYG90/	Breitbart
85	1488300629	financed groups provided script for anti trump town halls	an organization partnered with far left groups that the revolutionary love project distributed an actual script with anti trump talking points for citizens to use when meeting with constituents in town halls last weeks congressional recess	http://feedproxy.google.com/~r/breitbart/~3/tFNx_O2grkQ/	Breitbart
86	1488309813	sanders says entire world is watching trump and response to anti semitism	former presidential candidate sen sanders i vt says the entire world is watching the response of president donald trump and his chief strategist steve to the recent wave of anti semitic attacks across america	http://feedproxy.google.com/~r/breitbart/~3/2W2wm2Gp2U8/	Breitbart
